dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,mumbai suburban,7,TOTAL,5293,3659655.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,medchal malkajgiri,8,TOTAL,5094,3743459.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,visakhapatnam,9,TOTAL,4655,3497573.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,district,nashik,10,TOTAL,4607,2827696.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,523002,1,TOTAL,1409,631953.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,110042,2,TOTAL,1036,537398.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,560068,3,TOTAL,982,719927.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,410501,4,TOTAL,948,578550.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,500072,5,TOTAL,915,574372.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,421302,6,TOTAL,783,586297.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,712138,7,TOTAL,724,263805.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,411033,8,TOTAL,722,405598.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,560076,9,TOTAL,719,556220.0
top,insurance,,india,country,,2021,2,,,True,SUCCESS,1692611001790,data\top\insurance\country\india\2021\2.json,pincode,412105,10,TOTAL,713,452166.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,maharashtra,1,TOTAL,52268,41313307.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,karnataka,2,TOTAL,47468,48078366.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,uttar pradesh,3,TOTAL,32799,32641118.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,telangana,4,TOTAL,27080,20925217.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,west bengal,5,TOTAL,24839,21424337.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,tamil nadu,6,TOTAL,23107,23402918.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,andhra pradesh,7,TOTAL,23075,19914338.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,bihar,8,TOTAL,18030,18234941.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,delhi,9,TOTAL,16679,15007079.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,state,rajasthan,10,TOTAL,16643,12793862.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,bengaluru urban,1,TOTAL,27498,26210017.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,pune,2,TOTAL,9943,8127896.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,thane,3,TOTAL,7829,6194341.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,mumbai suburban,4,TOTAL,5520,4552921.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,hyderabad,5,TOTAL,5201,3813732.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,rangareddy,6,TOTAL,5064,4209112.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,medchal malkajgiri,7,TOTAL,4896,3968450.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,kolkata,8,TOTAL,4808,3468389.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,gurugram,9,TOTAL,4501,3651728.0
top,insurance,,india,country,,2021,3,,,True,SUCCESS,1692611054150,data\top\insurance\country\india\2021\3.json,district,chennai,10,TOTAL,4367,3861435.0
