dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,registered_users
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,district,karaikal,2,23612
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,district,yanam,3,10164
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,district,mahe,4,6395
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605110,1,28750
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605107,2,20938
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605008,3,20563
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605004,4,20030
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605009,5,16663
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605011,6,13873
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605001,7,12977
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605013,8,12367
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605010,9,12294
top,user,,india,state,puducherry,2020,2,,,True,SUCCESS,1630501498817,data\top\user\country\india\state\puducherry\2020\2.json,pincode,605007,10,12240
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,district,puducherry,1,239707
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,district,karaikal,2,26910
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,district,yanam,3,11054
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,district,mahe,4,7502
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605110,1,32402
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605107,2,23636
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605008,3,22798
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605004,4,22436
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605009,5,18479
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605011,6,15322
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605001,7,14054
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605007,8,13851
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605010,9,13587
top,user,,india,state,puducherry,2020,3,,,True,SUCCESS,1630501499250,data\top\user\country\india\state\puducherry\2020\3.json,pincode,605013,10,13559
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,district,puducherry,1,267946
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,district,karaikal,2,30982
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,district,yanam,3,12131
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,district,mahe,4,8567
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605110,1,36516
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605107,2,26885
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605008,3,25225
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605004,4,24940
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605009,5,20600
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605011,6,17122
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605007,7,15539
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605001,8,15397
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605010,9,15198
top,user,,india,state,puducherry,2020,4,,,True,SUCCESS,1630501499597,data\top\user\country\india\state\puducherry\2020\4.json,pincode,605013,10,15108
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,district,puducherry,1,290107
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,district,karaikal,2,33876
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,district,yanam,3,13005
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,district,mahe,4,9291
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605110,1,39705
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605107,2,29175
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605008,3,27263
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605004,4,27010
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605009,5,22267
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605011,6,18462
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605007,7,16918
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605001,8,16548
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605010,9,16417
top,user,,india,state,puducherry,2021,1,,,True,SUCCESS,1630501499997,data\top\user\country\india\state\puducherry\2021\1.json,pincode,605013,10,16376
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,district,puducherry,1,309892
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,district,karaikal,2,36328
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,district,yanam,3,13854
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,district,mahe,4,9887
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605110,1,42482
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605107,2,31257
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605008,3,29084
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605004,4,28831
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605009,5,23778
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605011,6,19690
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605007,7,18079
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605001,8,17658
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605010,9,17498
top,user,,india,state,puducherry,2021,2,,,True,SUCCESS,1630501500434,data\top\user\country\india\state\puducherry\2021\2.json,pincode,605013,10,17467
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,district,puducherry,1,332193
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,district,karaikal,2,39011
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,district,yanam,3,14823
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,district,mahe,4,10582
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605110,1,45619
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605107,2,33660
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605008,3,31097
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605004,4,30853
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605009,5,25458
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605011,6,21041
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605007,7,19440
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605001,8,18888
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605010,9,18753
top,user,,india,state,puducherry,2021,3,,,True,SUCCESS,1634575120162,data\top\user\country\india\state\puducherry\2021\3.json,pincode,605013,10,18675
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,district,puducherry,1,354425
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,district,karaikal,2,41695
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,district,yanam,3,15809
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,district,mahe,4,11238
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605110,1,48727
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605107,2,35995
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605008,3,33154
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605004,4,32915
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605009,5,27171
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605011,6,22408
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605007,7,20753
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605001,8,20108
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605010,9,19971
top,user,,india,state,puducherry,2021,4,,,True,SUCCESS,1643295734793,data\top\user\country\india\state\puducherry\2021\4.json,pincode,605013,10,19909
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,district,puducherry,1,375238
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,district,karaikal,2,44201
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,district,yanam,3,16747
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,district,mahe,4,11865
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605110,1,51639
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605107,2,38173
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605008,3,35063
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605004,4,34846
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605009,5,28729
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605011,6,23684
top,user,,india,state,puducherry,2022,1,,,True,SUCCESS,1651127634621,data\top\user\country\india\state\puducherry\2022\1.json,pincode,605007,7,22006
